product_name,category,price,stock,daily_sales,lead_time,demand
Printer,Electronics,43324,79,17,9,155
Shampoo,Personal Care,40862,58,16,14,222
Printer,Electronics,6961,225,23,9,208
Rice,Grocery,26727,173,11,9,96
Notebook,Stationery,42009,186,23,13,299
Bag,Fashion,3020,200,4,6,23
Mouse,Electronics,47889,10,6,4,21
Rice,Grocery,42401,61,5,1,1
Shampoo,Personal Care,5447,271,19,13,244
Shoes,Fashion,24640,257,15,9,130
Sugar,Grocery,45272,179,9,8,72
Keyboard,Electronics,3409,111,8,9,70
Shampoo,Personal Care,12468,48,8,15,115
Headphones,Electronics,14791,201,3,15,40
Laptop,Electronics,18015,249,22,11,241
Milk,Grocery,16535,27,21,11,231
Table,Furniture,43794,181,28,11,310
Keyboard,Electronics,23274,7,13,1,9
Shoes,Fashion,1147,204,2,7,13
Printer,Electronics,13476,81,27,5,140
Milk,Grocery,37016,123,24,1,23
Oil,Grocery,6179,155,1,8,11
Pen,Stationery,13385,11,23,1,21
Milk,Grocery,13499,267,29,7,199
Sugar,Grocery,31613,164,17,6,106
Phone,Electronics,17874,223,19,9,173
Bag,Fashion,32231,115,6,2,8
Keyboard,Electronics,17349,26,10,8,84
Phone,Electronics,17918,54,23,1,22
Phone,Electronics,6207,203,14,13,177
Chair,Furniture,5486,296,6,3,15
Soap,Personal Care,43695,124,9,3,31
Sugar,Grocery,19897,67,2,9,22
Phone,Electronics,16034,74,28,11,304
Mouse,Electronics,42791,212,17,12,208
Soap,Personal Care,49065,143,16,10,156
Bottle,Accessories,47529,227,18,13,231
Pen,Stationery,2378,265,26,9,232
Shampoo,Personal Care,42576,223,8,4,28
Printer,Electronics,38238,283,25,8,195
Table,Furniture,1874,109,25,8,197
Oil,Grocery,2371,244,18,2,39
Pen,Stationery,4784,277,18,3,52
Shampoo,Personal Care,29408,248,22,6,134
Notebook,Stationery,30271,139,24,9,214
Milk,Grocery,34842,261,20,6,115
Chair,Furniture,40794,226,29,10,291
Bag,Fashion,16634,134,3,11,33
Rice,Grocery,30156,152,21,5,103
Mouse,Electronics,38368,273,11,10,115
Shampoo,Personal Care,30777,113,24,14,333
Bag,Fashion,24849,19,30,7,212
Rice,Grocery,41970,197,20,14,284
Shampoo,Personal Care,7477,202,28,3,86
Mouse,Electronics,20898,135,19,14,262
Monitor,Electronics,46292,226,27,15,404
Keyboard,Electronics,19932,39,8,11,90
Mouse,Electronics,28373,96,8,11,92
Monitor,Electronics,44978,271,30,10,299
Pen,Stationery,23769,292,14,6,83
Rice,Grocery,45809,122,21,8,167
Oil,Grocery,13689,214,6,7,47
Soap,Personal Care,15290,16,2,15,31
Phone,Electronics,11493,194,1,13,16
Notebook,Stationery,16444,122,16,11,171
Soap,Personal Care,27680,245,18,13,235
Mouse,Electronics,1002,160,25,3,75
Notebook,Stationery,19415,60,22,2,47
Keyboard,Electronics,15373,246,6,7,39
Mouse,Electronics,16297,175,8,1,11
Bottle,Accessories,8701,47,8,4,33
Chair,Furniture,24395,101,17,3,56
Printer,Electronics,20562,108,19,7,135
Phone,Electronics,15821,247,11,6,66
Soap,Personal Care,6835,254,17,4,70
Chair,Furniture,32066,220,9,9,81
Bottle,Accessories,42398,26,15,10,155
Soap,Personal Care,6078,206,18,4,68
Notebook,Stationery,43893,276,28,13,364
Chair,Furniture,21237,99,27,4,110
Keyboard,Electronics,48500,160,30,12,365
Chair,Furniture,35755,269,15,1,16
Soap,Personal Care,1073,19,1,1,0
Keyboard,Electronics,32956,201,30,5,151
Rice,Grocery,35146,245,23,1,28
Bottle,Accessories,35084,132,20,1,18
Oil,Grocery,22213,199,13,3,40
Phone,Electronics,17334,196,12,10,125
Chair,Furniture,16054,154,30,1,29
Keyboard,Electronics,42512,12,25,13,330
Pen,Stationery,33800,217,28,14,393
Chair,Furniture,400,231,8,8,65
Soap,Personal Care,24652,122,10,10,104
Headphones,Electronics,18533,299,12,11,132
Chair,Furniture,322,155,8,13,105
Rice,Grocery,18257,194,16,13,212
Printer,Electronics,20426,128,11,5,50
Pen,Stationery,17104,257,4,14,61
Headphones,Electronics,36621,254,15,15,220
Shampoo,Personal Care,5514,13,25,6,147
Chair,Furniture,19144,79,16,14,221
Milk,Grocery,30178,149,15,13,197
Phone,Electronics,34929,0,18,13,231
Printer,Electronics,28892,2,7,13,92
Monitor,Electronics,40398,267,23,8,183
Oil,Grocery,2542,46,24,2,47
Shoes,Fashion,7580,103,26,8,211
Shampoo,Personal Care,28565,39,27,10,272
Pen,Stationery,23029,59,6,6,34
Bag,Fashion,1593,263,1,9,12
Sugar,Grocery,8022,5,23,13,301
Keyboard,Electronics,40444,42,19,2,39
Bag,Fashion,46992,297,2,3,1
Monitor,Electronics,39070,158,30,1,35
Notebook,Stationery,17910,112,9,1,12
Rice,Grocery,26241,169,11,12,131
Milk,Grocery,34770,196,28,11,311
Shampoo,Personal Care,33460,197,8,7,55
Monitor,Electronics,27706,164,19,12,229
Oil,Grocery,45859,192,15,9,134
Oil,Grocery,18084,265,15,2,31
Printer,Electronics,40841,228,23,9,210
Notebook,Stationery,19792,111,10,9,89
Chair,Furniture,5086,269,15,15,223
Sugar,Grocery,26410,163,20,1,15
Phone,Electronics,15175,74,10,5,45
Notebook,Stationery,41852,213,12,7,84
Shampoo,Personal Care,49440,132,10,10,103
Headphones,Electronics,1492,100,22,10,216
Rice,Grocery,5226,171,18,1,19
Phone,Electronics,33646,249,3,8,29
Table,Furniture,1264,195,21,9,184
Shoes,Fashion,47972,299,19,3,58
Mouse,Electronics,24890,73,3,8,23
Table,Furniture,21708,51,20,6,119
Monitor,Electronics,43554,13,3,2,1
Monitor,Electronics,44223,298,19,4,71
Chair,Furniture,28906,123,4,15,65
Laptop,Electronics,33424,144,12,11,131
Bottle,Accessories,25364,7,15,1,19
Mouse,Electronics,49789,283,16,6,99
Shoes,Fashion,37658,98,6,12,70
Milk,Grocery,11323,155,3,1,6
Monitor,Electronics,49193,189,15,10,152
Soap,Personal Care,11893,188,5,2,6
Keyboard,Electronics,18471,227,3,14,41
Chair,Furniture,18822,163,24,10,243
Printer,Electronics,26496,163,20,5,95
Shampoo,Personal Care,44564,212,24,3,77
Chair,Furniture,22611,239,19,11,207
Bag,Fashion,25985,20,21,2,38
Milk,Grocery,32192,152,25,4,98
Headphones,Electronics,4169,76,20,11,215
Pen,Stationery,39130,80,29,6,169
Oil,Grocery,11502,158,13,5,68
Mouse,Electronics,49080,146,2,1,4
Chair,Furniture,6423,231,6,11,63
Printer,Electronics,30448,226,24,4,92
Shampoo,Personal Care,44461,3,14,12,169
Mouse,Electronics,44193,277,16,12,190
Phone,Electronics,3048,158,14,8,111
Milk,Grocery,1908,75,22,15,330
Monitor,Electronics,22782,130,26,5,127
Headphones,Electronics,20779,132,12,12,146
Chair,Furniture,19720,12,6,4,19
Table,Furniture,16759,31,5,10,46
Keyboard,Electronics,5292,165,2,4,6
Bag,Fashion,39905,38,30,6,176
Bag,Fashion,19765,179,29,6,179
Chair,Furniture,34411,81,24,9,217
Keyboard,Electronics,39320,156,19,7,133
Bag,Fashion,26285,194,29,7,199
Notebook,Stationery,26869,255,18,9,162
Monitor,Electronics,42470,300,3,8,19
Soap,Personal Care,5595,48,9,5,42
Laptop,Electronics,38429,295,11,14,159
Pen,Stationery,15531,57,12,10,116
Printer,Electronics,43931,272,4,6,19
Rice,Grocery,45486,232,26,3,76
Sugar,Grocery,12967,232,15,14,215
Bottle,Accessories,37538,170,24,2,52
Shoes,Fashion,43065,283,1,7,4
Milk,Grocery,39940,52,1,9,5
Soap,Personal Care,17934,8,29,8,227
Soap,Personal Care,32216,100,4,13,52
Phone,Electronics,13832,5,12,4,53
Notebook,Stationery,22389,45,16,1,13
Bottle,Accessories,37901,35,4,7,27
Chair,Furniture,38512,84,5,11,53
Notebook,Stationery,18991,11,2,7,15
Milk,Grocery,8355,186,25,6,152
Keyboard,Electronics,34124,93,25,1,27
Sugar,Grocery,24686,29,13,3,38
Bag,Fashion,28227,269,8,13,100
Mouse,Electronics,14929,199,7,15,106
Printer,Electronics,27822,287,11,7,81
Bottle,Accessories,23869,39,27,4,104
Pen,Stationery,28764,63,4,6,21
Rice,Grocery,5685,12,30,2,56
Sugar,Grocery,48998,153,15,7,101
Monitor,Electronics,2737,223,6,10,58
Phone,Electronics,16427,78,20,6,120
Sugar,Grocery,13720,151,21,10,213
Oil,Grocery,9430,101,28,1,27
Bottle,Accessories,4802,149,26,6,154
Chair,Furniture,34014,61,17,13,225
Chair,Furniture,49690,243,20,11,215
Shampoo,Personal Care,4357,299,2,5,8
Chair,Furniture,12869,106,11,13,143
Notebook,Stationery,28762,265,14,9,123
Pen,Stationery,42139,278,25,1,28
Shampoo,Personal Care,11068,3,21,9,189
Laptop,Electronics,42505,106,6,6,33
Rice,Grocery,8482,159,4,8,34
Laptop,Electronics,32088,218,13,15,196
Sugar,Grocery,10196,201,20,4,79
Oil,Grocery,2238,107,29,9,259
Laptop,Electronics,33936,193,2,1,0
Oil,Grocery,49468,297,23,2,51
Shoes,Fashion,43748,197,9,9,78
Milk,Grocery,9991,17,29,7,205
Shampoo,Personal Care,25275,240,5,9,48
Notebook,Stationery,36819,292,9,2,18
Notebook,Stationery,34337,13,10,12,117
Chair,Furniture,30610,30,11,2,24
Milk,Grocery,15151,8,2,5,8
Sugar,Grocery,48130,287,28,15,420
Phone,Electronics,21443,28,21,14,292
Soap,Personal Care,32713,130,24,14,338
Milk,Grocery,33765,267,18,11,194
Mouse,Electronics,2353,114,30,7,211
Shampoo,Personal Care,15455,288,15,1,20
Headphones,Electronics,33999,120,16,5,78
Shampoo,Personal Care,5288,242,11,6,62
Shampoo,Personal Care,24504,252,16,11,176
Oil,Grocery,32996,19,26,1,22
Headphones,Electronics,30489,262,28,4,113
Pen,Stationery,3594,154,27,9,246
Pen,Stationery,46985,219,20,15,296
Bag,Fashion,39184,39,11,10,108
Monitor,Electronics,9161,118,25,2,48
Notebook,Stationery,16141,175,9,1,13
Table,Furniture,546,29,3,4,16
Keyboard,Electronics,11820,119,16,6,100
Oil,Grocery,13353,120,25,1,23
Mouse,Electronics,26756,279,7,3,23
Milk,Grocery,47294,173,7,10,67
Shampoo,Personal Care,45415,41,27,13,354
Sugar,Grocery,29263,93,14,1,18
Monitor,Electronics,46420,167,5,15,79
Bottle,Accessories,19182,266,18,2,41
Bottle,Accessories,40448,237,9,4,41
Laptop,Electronics,3996,242,12,8,99
Oil,Grocery,44500,97,16,7,116
Chair,Furniture,45897,24,25,14,346
Monitor,Electronics,857,69,11,4,44
Phone,Electronics,16569,42,24,7,165
Phone,Electronics,5539,282,11,15,170
Oil,Grocery,18320,49,6,6,38
Mouse,Electronics,46994,126,4,12,43
Chair,Furniture,44247,271,30,14,422
Sugar,Grocery,1668,31,7,6,46
Mouse,Electronics,38187,255,20,14,275
Rice,Grocery,27971,171,23,9,203
